concepts,phrases,cosine similarity
recent,recent months,0.8002052307128906
consultants,consultants secretary,0.8365151882171631
numb,numb feeling,0.864643931388855
numb,numb sensation,0.8497782945632935
numb,numb face,0.8374370336532593
numb,numb pain,0.8363614082336426
numb,numb tongue,0.8149088621139526
numb,numb butt,0.8098509311676025
numb,numb hands,0.7895558476448059
numb,numb strang,0.7626646757125854
numb,numb patches,0.7563655376434326
worried,worried mama,0.6295005083084106
worried,worried heart,0.6275384426116943
worried,worried food,0.6008376479148865
worried,worried amd,0.5022729635238647
menopause,menopause hell,0.8519733548164368
menopause,menopause by gp,0.8354679346084595
menopause,menopause symptoms,0.8244690895080566
last,last one,0.7532649040222168
last,last thing,0.7411625981330872
last,last question,0.7239605188369751
last,last try,0.7233586311340332
last,last time,0.7232720851898193
last,last times,0.7207287549972534
last,last while,0.7125266790390015
last,last bit,0.7033931612968445
last,last moment,0.6829811930656433
autoimmune hepatitis,autoimmune hepatitis disease,0.9708400964736938
autoimmune hepatitis,autoimmune hepatitis of liver,0.9496701955795288
little,little thing,0.8140385150909424
little,little face,0.7616657018661499
little,little one,0.7464702129364014
little,little piece,0.742018461227417
little,little bit,0.740097165107727
little,little short,0.7342424988746643
little,little back,0.7320120334625244
little,little change,0.7282384634017944
little,little friend,0.7273672819137573
positive,positive man,0.802354097366333
positive,positive post,0.7828908562660217
positive,positive result,0.7585353851318359
positive,positive results,0.747711181640625
positive,positive way,0.7377868294715881
positive,positive signs,0.6901801824569702
positive,positive person,0.6887640357017517
positive,positive news,0.6871301531791687
positive,positive words,0.6823982000350952
negative,negative us,0.7528061866760254
negative,negative guy,0.7476025819778442
negative,negative side,0.6676223874092102
negative,negative things,0.6385140419006348
negative,negative info,0.6203844547271729
negative,negative comments,0.614441454410553
negative,negative thoughts,0.608548104763031
negative,negative ehat,0.6069748401641846
negative,negative effect,0.5782886743545532
medical,medical dr,0.828921377658844
medical,medical field,0.807023823261261
medical,medical persons,0.803960919380188
medical,medical person,0.8006182909011841
medical,medical practice,0.7863317131996155
medical,medical people,0.7840676307678223
medical,medical professional,0.775730550289154
medical,medical side,0.7591378688812256
medical,medical system,0.7591162919998169
hepatitis b,hepatitis b profile,0.8620120286941528
hepatitis b,neccessary hepatitis b,0.8569425940513611
hepatitis b,hepatitis b treatment,0.8474075198173523
hepatitis b,hepatitis b profile hbs,0.8019767999649048
hepatitis b,hepatitis b profile hbs ag,0.7905813455581665
hepatitis b,hepatitis b profile hbs ag negative profile anti,0.731026828289032
hepatitis b,hepatitis b profile hbs ag negative profile,0.723694920539856
cushings syndrome,cushings syndrome last february,0.8616542220115662
cushings syndrome,cushings syndrome by st.marys london,0.8469216823577881
cushings syndrome,cushings syndrome by st.marys,0.8342132568359375
cushings syndrome,cushings syndrome with hpa,0.750329315662384
cushings syndrome,cushings syndrome with hpa axis,0.750078558921814
cushings syndrome,cushings syndrome with hpa axis suppression,0.7500103712081909
hep,hep b test,0.5414465069770813
hep,hep b chronic,0.5142788887023926
chronic,chronic health,0.8404665589332581
chronic,chronic for many years,0.8382014632225037
chronic,chronic for several years,0.8244158029556274
chronic,chronic user,0.807316780090332
chronic,chronic post-,0.7700350880622864
chronic,chronic health conditions,0.7692533135414124
chronic,chronic back,0.7559096217155457
chronic,chronic post,0.7496076822280884
chronic,chronic te,0.7465372681617737
treatment,proper treatment,0.8708910346031189
treatment,other treatment,0.8612396121025085
treatment,treatment possibilities,0.8475301265716553
treatment,treatment at the time,0.8316698670387268
treatment,treatment at this time,0.8239315748214722
treatment,treatment procedure,0.8177579641342163
treatment,treatment methods,0.8032433986663818
treatment,treatment as an alternative,0.7904881238937378
treatment,treatment at this point,0.7828527688980103
geno,geno type,0.8156929016113281
geno,c geno,0.7724794149398804
geno,c geno type,0.591500997543335
geno,hepatitus c geno type,0.29830360412597656
medication,medication things,0.8001148104667664
medication,other medication,0.7829909920692444
medication,medication work,0.7686855792999268
medication,medication on the basis,0.7540627717971802
medication,proper medication,0.7427859306335449
medication,medication for some years,0.729546308517456
medication,anymore medication,0.7154954075813293
medication,medication since the beginning,0.7096273899078369
medication,medication for various conditions,0.7062856554985046
possible,possible help,0.6406066417694092
possible,possible cause,0.6309713125228882
possible,possible tia,0.5831198692321777
possible,possible hope,0.5806662440299988
possible,possible explanation,0.5636654496192932
possible,possible pnd,0.5611653327941895
possible,possible side,0.5544418096542358
possible,possible things,0.5429367423057556
possible,possible problems,0.5315860509872437
hep c,hep c.,0.9690681099891663
hep c,hep c community,0.8422460556030273
hep c,hep c team,0.8213145136833191
hep c,hep c activity,0.8166772127151489
hep c,hep c from a blood,0.7684880495071411
hep c,hep c from a blood transfusion,0.676776647567749
risk,own risk,0.8148645758628845
risk,risk outcome,0.8099822402000427
risk,anymore risk,0.7868154048919678
risk,c risk,0.7071813941001892
risk,covid risk,0.6365607380867004
risk,risk in a clinical setting,0.620733380317688
risk,risk apoe,0.6001512408256531
risk,risk with covid-19,0.5353952646255493
risk,risk for recurrence,0.48806920647621155
hiv,hiv pop,0.757925271987915
hiv,hiv acquisition,0.7428005337715149
hiv,hiv phase,0.731201171875
hiv,unkown hiv,0.7297650575637817
hiv,hiv fibroscan,0.5807176828384399
scans,other scans,0.8899879455566406
scans,lots of scans,0.8295122981071472
scans,scans presription,0.8232818841934204
scans,other scans presription,0.7761389017105103
scans,mr scans,0.7655029892921448
scans,scans through ct,0.6797905564308167
scans,scans presription drugs,0.6191853880882263
scans,other scans presription drugs,0.6135880351066589
scans,scans of the abdomen,0.6099866628646851
high cortisol,high cortisol levels,0.9429637789726257
zero,zero energy,0.5779700875282288
zero,zero life,0.5751227140426636
zero,zero weight,0.5713405013084412
zero,zero relief,0.5519073009490967
zero,zero clue,0.5392873287200928
zero,zero water,0.5358461737632751
zero,zero pain,0.5354433059692383
zero,zero emotion,0.5254073143005371
zero,zero blockages,0.5153189897537231
doctor,doctor( surgeon,0.843009889125824
doctor,doctor at the hospital,0.8307098150253296
doctor,doctor at the time,0.8195110559463501
doctor,other doctor,0.8187047243118286
doctor,doctor in the hospital,0.8134559392929077
doctor,doctor friend,0.8086373209953308
doctor,doctor for a couple,0.8086146116256714
doctor,doctor kind,0.8034863471984863
doctor,doctor from the hospital,0.8029342293739319
umbilical hernia,umbilical hernia mesh,0.8672000169754028
low,low down,0.8251029253005981
low,low point,0.7601176500320435
low,low help,0.7560907602310181
low,low t,0.7432206869125366
low,low amount,0.7336786985397339
low,low side,0.7336133718490601
low,low d,0.7277904152870178
low,low levels,0.7213682532310486
low,low back,0.6912988424301147
vit d,vit d count,0.7840726375579834
vit d,vit d levels,0.743252158164978
vit d,vit d medicine,0.7405614852905273
vit d,vit d tablets,0.6899135112762451
vit d,vit d recovery,0.6750574111938477
vit d,vit d xe2e7,0.6614593267440796
vit d,vit d 18mg,0.6518316864967346
vit d,vit d deficiency,0.6345161199569702
vit d,vit d previous low b12,0.5199165344238281
cushing syndrome,cushing syndrome symptom,0.812104344367981
alcoholic hepatitis,alcoholic hepatitis drinks,0.9120223522186279
front,front right,0.860005259513855
front,front at the top,0.8111296892166138
front,front part,0.7965174913406372
front,front head,0.7615483403205872
front,front door,0.755839467048645
front,front of head,0.7453535795211792
front,front of the pc,0.7405250668525696
front,front of the fan,0.7392500042915344
front,front of the computer,0.7380610108375549
back pain,other back pain,0.9296959638595581
back pain,back pain for a year,0.8738232851028442
back pain,genuine back pain,0.8723565936088562
back pain,back pain for many years,0.8562579154968262
back pain,back pain for a week,0.8229867219924927
back pain,back pain exercise,0.7919237613677979
back pain,back pain exercises,0.7850449681282043
back pain,back pain between shoulder,0.7775589227676392
back pain,back pain with sore spot,0.7775528430938721
hepatitis,hepatitis disease,0.9101762771606445
hepatitis,hepatitis of liver,0.8872285485267639
hepatitis,hepatitis in some way,0.8759832382202148
hepatitis,hepatitis with liver,0.872913122177124
hepatitis,hepatitis patients,0.8524971008300781
hepatitis,hepatitis with liver enzymes,0.7628804445266724
hepatitis,inmune hepatitis,0.7502805590629578
hepatitis,hepatitis drinks,0.7493425607681274
hepatitis,autoinmune hepatitis,0.6645376682281494
hepatitis b chronic,hepatitis b chronic,1.000000238418579
pep,pep from max,0.7878153324127197
pep,pep medicine,0.7771749496459961
pep,pep from max hospital,0.731654942035675
pep,pep elisa,0.6698663234710693
pep,pep 4th test,0.6642865538597107
pep,pep 4th test pcr,0.5498500466346741
pep,pep elisa test,0.43129584193229675
pep,pep elisa test for antibodies,0.3940557837486267
pep,pep 4th test pcr rna,0.3595186173915863
fibrosure,fibrosure results,0.8843193650245667
fibrosure,fibrosure test results,0.776136577129364
breathing,strange breathing,0.7736855745315552
breathing,breathing muscles,0.7632441520690918
breathing,breathing issue,0.7592317461967468
breathing,breathing excise,0.7496641874313354
breathing,breathing episodes,0.7285182476043701
breathing,breathing at night,0.7004983425140381
breathing,breathing into a mask,0.6940356492996216
breathing,breathing efficiency,0.6565424799919128
breathing,strange breathing at night,0.584281861782074
side effects,other side effects,0.8917312622070312
side effects,alot of side effects,0.8841073513031006
side effects,adverse side effects,0.8801726698875427
side effects,nasty side effects,0.8774613738059998
side effects,side effects in any way,0.8701095581054688
side effects,unpleasant side effects,0.8689330816268921
side effects,lots of other side effects,0.8563570380210876
side effects,horrendous side effects,0.8560125231742859
side effects,unbearable side effects,0.851378321647644
needle,needle head,0.8331892490386963
needle,needle like pain,0.8154504299163818
needle,needle in face,0.806532084941864
needle,needle with the anesthetic,0.6953881978988647
needle,needle for the hydrodilatation,0.6249547600746155
needle,needle like pain under the left rib,0.4858384430408478
pure,pure water,0.6875081062316895
pure,pure oil,0.67812180519104
pure,pure sugar,0.5962376594543457
pure,pure hell,0.5801987648010254
pure,pure terror,0.5700833797454834
pure,pure sunflower,0.48218029737472534
pure,pure-castile soap,0.4298219680786133
pure,pure sunflower oil,0.4032313823699951
pure,pure tissue repair,0.34842392802238464
test,d test,0.7819835543632507
test,other test,0.7363138198852539
test,test unit,0.7180761098861694
test,bunch of test,0.7172315120697021
test,thorough test,0.716712474822998
test,test after test,0.71608567237854
test,cheap test,0.7130741477012634
test,test value,0.6913301944732666
test,lots of test,0.6892750263214111
problems,regards to problems,0.8165723085403442
problems,other problems,0.8054823279380798
problems,problems for a while,0.7970571517944336
problems,lots of problems,0.7744412422180176
problems,ih problems,0.7651228308677673
problems,problems like difficulties,0.7576966285705566
problems,problems at the moment,0.7515133619308472
problems,op problems,0.7144964337348938
problems,slew of problems,0.7091571092605591
physical,physical one,0.8432897329330444
physical,physical stuff,0.8298736810684204
physical,physical thing,0.8068822622299194
physical,physical things,0.8060968518257141
physical,physical attributes,0.727126955986023
physical,physical work,0.724204957485199
physical,physical feeling,0.7076852321624756
physical,physical relation,0.695091724395752
physical,physical heart,0.6948464512825012
diary,diary for some time,0.9240532517433167
diary,diary for a while,0.887892484664917
diary,diary for pain,0.794043779373169
diary,diary product,0.7937782406806946
open surgery,open surgery on friday,0.7768360376358032
open surgery,open surgery appendectomy,0.7068184018135071
open surgery,open surgery linguinal mesh,0.5384991765022278
